"Date","Price","Open","High","Low","Vol.","Change %"
"14/06/2021","2.920","2.880","2.940","2.840","23.02K","0.69%"
"11/06/2021","2.900","2.960","2.980","2.850","45.15K","-3.01%"
"10/06/2021","2.990","2.990","3.010","2.960","24.37K","-0.66%"
"09/06/2021","3.010","2.990","3.130","2.970","21.83K","-0.33%"
"08/06/2021","3.020","3.200","3.200","2.950","159.60K","-6.79%"
"07/06/2021","3.240","3.270","3.270","3.160","22.18K","-0.31%"
"04/06/2021","3.250","3.220","3.280","3.160","9.11K","-1.22%"
"02/06/2021","3.290","3.290","3.290","3.200","3.33K","0.30%"
"01/06/2021","3.280","3.300","3.300","3.170","29.64K","-0.61%"
"31/05/2021","3.300","3.360","3.360","3.200","6.47K","0.00%"
"28/05/2021","3.300","3.280","3.320","3.170","12.03K","0.00%"
"27/05/2021","3.300","3.200","3.360","3.150","18.78K","3.12%"
"26/05/2021","3.200","3.170","3.300","3.170","26.22K","-2.14%"
"25/05/2021","3.270","3.400","3.400","3.150","90.20K","-3.82%"
"24/05/2021","3.400","3.640","3.640","3.320","92.20K","-7.86%"
"21/05/2021","3.690","3.480","3.790","3.330","217.71K","6.96%"
"20/05/2021","3.450","3.390","3.480","3.350","5.56K","1.77%"
"19/05/2021","3.390","3.350","3.480","3.220","20.56K","0.89%"
"18/05/2021","3.360","3.370","3.450","3.270","5.19K","-0.30%"
"17/05/2021","3.370","3.320","3.480","3.270","23.34K","-0.59%"
"14/05/2021","3.390","3.290","3.400","3.200","17.80K","5.28%"
"13/05/2021","3.220","3.300","3.380","3.120","46.97K","-2.42%"
"12/05/2021","3.300","3.500","3.500","3.250","111.47K","-5.71%"
"11/05/2021","3.500","3.450","3.590","3.380","48.11K","0.00%"
"10/05/2021","3.500","3.640","3.640","3.450","42.62K","-3.58%"
"07/05/2021","3.630","3.610","3.660","3.550","22.83K","2.25%"
"06/05/2021","3.550","3.750","3.750","3.550","39.48K","-3.27%"
"05/05/2021","3.670","3.680","3.840","3.640","26.37K","0.00%"
"04/05/2021","3.670","3.590","3.890","3.540","102.78K","0.27%"
"30/04/2021","3.660","3.650","3.680","3.520","28.87K","-3.17%"
"29/04/2021","3.780","3.800","3.800","3.600","35.29K","-0.79%"
"28/04/2021","3.810","3.600","3.890","3.570","112.79K","5.83%"
"27/04/2021","3.600","3.700","3.700","3.600","24.87K","-1.37%"
"26/04/2021","3.650","3.780","3.790","3.640","26.56K","-0.82%"
"23/04/2021","3.680","3.970","3.970","3.630","134.58K","1.66%"
"22/04/2021","3.620","3.520","3.750","3.280","80.38K","2.84%"
"21/04/2021","3.520","3.510","3.730","3.450","80.17K","-0.85%"
"20/04/2021","3.550","3.740","3.750","3.500","29.51K","-4.31%"
"19/04/2021","3.710","3.800","3.800","3.630","27.79K","-2.62%"
"16/04/2021","3.810","3.790","3.850","3.620","42.89K","0.53%"
"15/04/2021","3.790","3.880","3.880","3.710","30.46K","-1.81%"
"14/04/2021","3.860","3.820","3.990","3.710","80.26K","1.31%"
"13/04/2021","3.810","3.840","3.900","3.700","54.53K","-0.78%"
"12/04/2021","3.840","3.760","3.920","3.680","40.29K","2.13%"
"09/04/2021","3.760","3.970","4.000","3.680","53.40K","-1.83%"
"08/04/2021","3.830","3.970","3.970","3.800","8.11K","-1.29%"
"07/04/2021","3.880","3.900","3.980","3.820","12.24K","-3.00%"
"06/04/2021","4.000","4.050","4.050","3.910","23.87K","-0.50%"
"01/04/2021","4.020","4.020","4.040","3.900","15.13K","0.50%"
"31/03/2021","4.000","4.040","4.060","3.900","18.43K","0.00%"
"30/03/2021","4.000","3.800","4.000","3.700","24.66K","5.26%"
"29/03/2021","3.800","3.800","3.860","3.460","73.72K","0.00%"
"26/03/2021","3.800","3.840","3.860","3.700","53.71K","-1.04%"
"25/03/2021","3.840","3.920","3.940","3.680","115.33K","-2.54%"
"24/03/2021","3.940","3.940","4.000","3.840","91.97K","-0.51%"
"23/03/2021","3.960","4.020","4.060","3.940","66.48K","-1.00%"
"22/03/2021","4.000","4.200","4.260","4.000","197.77K","-4.76%"
"19/03/2021","4.200","4.160","4.200","3.880","264.44K","0.96%"
"18/03/2021","4.160","4.200","4.260","4.000","218.81K","1.46%"
"17/03/2021","4.100","3.700","4.440","3.700","324.89K","9.63%"
"16/03/2021","3.740","3.880","3.900","3.740","67.09K","-4.59%"
"15/03/2021","3.920","4.000","4.060","3.700","208.24K","-2.97%"
"12/03/2021","4.040","4.180","4.180","3.880","295.18K","-0.98%"
"11/03/2021","4.080","4.180","4.180","4.000","74.29K","-2.39%"
"10/03/2021","4.180","4.040","4.220","4.020","73.20K","3.98%"
"09/03/2021","4.020","4.060","4.140","4.000","125.93K","-3.83%"
"08/03/2021","4.180","4.260","4.260","4.040","60.58K","-0.48%"
"05/03/2021","4.200","4.020","4.200","4.000","101.76K","1.45%"
"04/03/2021","4.140","4.300","4.380","4.040","147.03K","-3.72%"
"03/03/2021","4.300","4.300","4.460","4.160","115.36K","0.47%"
"02/03/2021","4.280","4.480","4.600","4.180","145.91K","-1.83%"
"01/03/2021","4.360","4.080","4.540","4.080","222.47K","9.00%"
"26/02/2021","4.000","4.000","4.080","3.740","222.63K","-1.96%"
"25/02/2021","4.080","4.260","4.300","4.060","112.32K","-4.67%"
"24/02/2021","4.280","4.320","4.360","4.040","160.70K","-0.93%"
"23/02/2021","4.320","4.500","4.660","4.180","333.20K","-3.57%"
"22/02/2021","4.480","4.220","5.000","4.180","1.19M","12.56%"
"19/02/2021","3.980","3.160","3.980","3.000","923.13K","32.67%"
"18/02/2021","3.000","2.983","3.000","2.833","118.80K","0.00%"
"17/02/2021","3.000","3.000","3.000","2.867","70.59K","-2.17%"
"16/02/2021","3.067","2.467","3.067","2.467","245.01K","24.32%"
"15/02/2021","2.467","2.350","2.467","2.350","71.73K","2.78%"
"12/02/2021","2.400","2.400","2.433","2.300","68.94K","0.00%"
"11/02/2021","2.400","2.450","2.483","2.300","124.47K","-1.37%"
"10/02/2021","2.433","2.217","2.433","2.200","324.39K","12.31%"
"09/02/2021","2.167","2.267","2.283","2.167","76.80K","-2.99%"
"08/02/2021","2.233","2.150","2.333","2.117","137.49K","6.35%"
"05/02/2021","2.100","2.033","2.117","2.000","71.76K","5.00%"
"04/02/2021","2.000","1.950","2.000","1.900","43.08K","3.45%"
"03/02/2021","1.933","1.950","1.950","1.867","30.96K","0.87%"
"02/02/2021","1.917","1.983","1.983","1.850","30.09K","0.88%"
"01/02/2021","1.900","1.983","1.983","1.850","21.72K","-1.72%"
"29/01/2021","1.933","1.933","1.933","1.833","50.01K","-0.85%"
"28/01/2021","1.950","1.817","1.950","1.683","114.24K","5.41%"
"27/01/2021","1.850","1.967","2.000","1.783","126.00K","-5.93%"
"26/01/2021","1.967","2.067","2.067","1.917","133.50K","-5.60%"
"25/01/2021","2.083","2.117","2.133","1.933","85.89K","-1.57%"
"22/01/2021","2.117","2.100","2.133","2.000","220.98K","1.60%"
"21/01/2021","2.083","1.900","2.083","1.900","286.02K","11.61%"
"20/01/2021","1.867","1.983","2.050","1.800","434.22K","-3.45%"
