"Date","Price","Open","High","Low","Vol.","Change %"
"22/07/2021","0.7500","0.7500","0.7500","0.7500","1.50K","0.00%"
"21/07/2021","0.7500","0.7500","0.7500","0.7500","0.64K","6.38%"
"20/07/2021","0.7050","0.7050","0.7050","0.7050","1.50K","0.00%"
"19/07/2021","0.7050","0.7500","0.7500","0.7050","0.19K","-6.00%"
"16/07/2021","0.7500","0.7500","0.7500","0.7500","5.78K","0.00%"
"15/07/2021","0.7500","0.7500","0.7500","0.7500","46.26K","0.00%"
"14/07/2021","0.7500","0.7500","0.7500","0.7500","9.74K","0.00%"
"13/07/2021","0.7500","0.7500","0.7500","0.7500","23.50K","0.00%"
"12/07/2021","0.7500","0.7500","0.7500","0.7500","12.22K","-6.25%"
"08/07/2021","0.8000","0.8000","0.8000","0.8000","1.10K","-4.19%"
"06/07/2021","0.8350","0.7700","0.8350","0.7700","2.17K","9.87%"
"05/07/2021","0.7600","0.7600","0.7600","0.7600","2.91K","2.70%"
"02/07/2021","0.7400","0.7400","0.7400","0.7400","12.67K","5.71%"
"01/07/2021","0.7000","0.7000","0.7000","0.7000","5.30K","-4.11%"
"30/06/2021","0.7300","0.7300","0.7300","0.7300","0.42K","1.39%"
"28/06/2021","0.7200","0.7200","0.7200","0.7200","1.50K","-2.70%"
"25/06/2021","0.7400","0.7200","0.7400","0.7200","3.00K","-1.33%"
"23/06/2021","0.7500","0.7500","0.7500","0.7500","57.95K","0.00%"
"22/06/2021","0.7500","0.7500","0.7500","0.7500","3.15K","4.17%"
"16/06/2021","0.7200","0.7200","0.7200","0.7200","15.07K","-4.00%"
"15/06/2021","0.7500","0.7500","0.7500","0.7500","6.25K","-6.25%"
"14/06/2021","0.8000","0.8000","0.8000","0.8000","0.30K","0.00%"
"11/06/2021","0.8000","0.8000","0.8000","0.8000","0.01K","0.00%"
"10/06/2021","0.8000","0.7900","0.8000","0.7900","5.50K","3.23%"
"09/06/2021","0.7750","0.7500","0.7750","0.7500","9.00K","-3.13%"
"08/06/2021","0.8000","0.8000","0.8000","0.8000","10.40K","-5.88%"
"07/06/2021","0.8500","0.8400","0.8500","0.8400","8.41K","-7.61%"
"04/06/2021","0.9200","0.8500","0.9200","0.8500","12.60K","29.58%"
"02/06/2021","0.7100","0.7100","0.7100","0.7100","4.10K","-0.70%"
"01/06/2021","0.7150","0.7600","0.7600","0.7150","0.72K","-7.14%"
"31/05/2021","0.7700","0.7700","0.7700","0.7700","5.80K","0.00%"
"28/05/2021","0.7700","0.7800","0.7800","0.7700","35.89K","14.93%"
"27/05/2021","0.6700","0.6700","0.6700","0.6700","6.44K","0.00%"
"26/05/2021","0.6700","0.6700","0.6700","0.6700","0.68K","-1.47%"
"24/05/2021","0.6800","0.6800","0.6800","0.6800","0.02K","0.00%"
"20/05/2021","0.6800","0.6800","0.6800","0.6800","1.34K","0.00%"
"17/05/2021","0.6800","0.6750","0.6800","0.6750","9.32K","1.49%"
"14/05/2021","0.6700","0.6700","0.6700","0.6700","29.78K","3.08%"
"13/05/2021","0.6500","0.6500","0.6500","0.6500","4.20K","4.84%"
"12/05/2021","0.6200","0.6200","0.6200","0.6200","2.00K","0.00%"
"11/05/2021","0.6200","0.6200","0.6200","0.6200","14.95K","6.90%"
"07/05/2021","0.5800","0.5800","0.5800","0.5800","0.16K","0.00%"
"06/05/2021","0.5800","0.5800","0.5800","0.5800","2.00K","-5.69%"
"05/05/2021","0.6150","0.6150","0.6150","0.6150","0.42K","-0.81%"
"04/05/2021","0.6200","0.6200","0.6200","0.6200","0.20K","14.81%"
"23/04/2021","0.5400","0.5800","0.5800","0.5400","22.03K","-6.90%"
"22/04/2021","0.5800","0.5800","0.5800","0.5800","0.30K","-5.69%"
"21/04/2021","0.6150","0.6150","0.6150","0.6150","0.10K","0.00%"
"20/04/2021","0.6150","0.6150","0.6150","0.6150","1.00K","6.03%"
"12/04/2021","0.5800","0.5800","0.5800","0.5800","0.40K","-7.94%"
"08/04/2021","0.6300","0.6300","0.6300","0.6300","1.00K","8.62%"
"07/04/2021","0.5800","0.5800","0.5800","0.5800","3.10K","-10.08%"
"06/04/2021","0.6450","0.6450","0.6450","0.6450","0.40K","-0.77%"
"31/03/2021","0.6500","0.6500","0.6500","0.6500","1.64K","-2.99%"
"30/03/2021","0.6700","0.6500","0.6700","0.6500","4.37K","6.35%"
"29/03/2021","0.6300","0.6300","0.6300","0.6300","0.01K","2.44%"
"26/03/2021","0.6150","0.6150","0.6150","0.6150","2.91K","0.00%"
"25/03/2021","0.6150","0.6150","0.6150","0.6150","2.09K","-2.38%"
"24/03/2021","0.6300","0.6300","0.6300","0.6300","3.63K","0.00%"
"23/03/2021","0.6300","0.6300","0.6300","0.6300","2.56K","0.00%"
"22/03/2021","0.6300","0.6500","0.6500","0.6300","23.70K","-7.35%"
"19/03/2021","0.6800","0.6800","0.6800","0.6800","7.54K","0.00%"
"18/03/2021","0.6800","0.6800","0.6800","0.6800","0.85K","0.00%"
"17/03/2021","0.6800","0.7000","0.7000","0.6800","10.50K","-2.16%"
"16/03/2021","0.6950","0.6900","0.6950","0.6900","14.27K","12.10%"
"15/03/2021","0.6200","0.6450","0.6450","0.6200","2.25K","-3.88%"
"12/03/2021","0.6450","0.6800","0.6800","0.6450","42.92K","-5.15%"
"11/03/2021","0.6800","0.6200","0.6800","0.6200","13.31K","15.25%"
"10/03/2021","0.5900","0.5900","0.5900","0.5900","26.38K","9.26%"
"09/03/2021","0.5400","0.5300","0.5400","0.5300","14.20K","1.89%"
"08/03/2021","0.5300","0.5500","0.5500","0.5300","17.83K","6.00%"
"05/03/2021","0.5000","0.5000","0.5000","0.5000","12.86K","0.00%"
"04/03/2021","0.5000","0.5000","0.5000","0.5000","21.79K","6.38%"
"03/03/2021","0.4700","0.4700","0.4700","0.4700","2.28K","-2.08%"
"02/03/2021","0.4800","0.4800","0.4800","0.4800","5.32K","-2.04%"
"01/03/2021","0.4900","0.4580","0.4900","0.4580","2.36K","-2.00%"
"26/02/2021","0.5000","0.5000","0.5000","0.5000","1.12K","9.65%"
"25/02/2021","0.4560","0.4560","0.4560","0.4560","0.08K","-8.80%"
"24/02/2021","0.5000","0.4600","0.5000","0.4600","2.18K","4.17%"
"23/02/2021","0.4800","0.4800","0.4800","0.4800","1.42K","-3.61%"
"22/02/2021","0.4980","0.4980","0.4980","0.4980","0.70K","0.00%"
"19/02/2021","0.4980","0.5000","0.5000","0.4980","2.00K","-0.40%"
"18/02/2021","0.5000","0.5000","0.5000","0.5000","1.00K","0.00%"
"16/02/2021","0.5000","0.5000","0.5000","0.5000","5.90K","0.00%"
"15/02/2021","0.5000","0.4740","0.5000","0.4740","6.00K","0.00%"
"11/02/2021","0.5000","0.5000","0.5000","0.5000","7.00K","0.00%"
"10/02/2021","0.5000","0.4980","0.5000","0.4980","11.00K","5.93%"
"09/02/2021","0.4720","0.4880","0.4880","0.4720","8.44K","-3.28%"
"08/02/2021","0.4880","0.4960","0.4960","0.4880","5.70K","-2.40%"
"05/02/2021","0.5000","0.5000","0.5000","0.5000","6.36K","9.65%"
"04/02/2021","0.4560","0.4880","0.4880","0.4560","10.94K","-8.43%"
"02/02/2021","0.4980","0.4980","0.4980","0.4980","15.88K","9.69%"
"01/02/2021","0.4540","0.4980","0.4980","0.4540","6.71K","-8.84%"
"28/01/2021","0.4980","0.4980","0.4980","0.4980","4.80K","7.79%"
"27/01/2021","0.4620","0.4620","0.4620","0.4620","8.49K","2.21%"
"26/01/2021","0.4520","0.4600","0.4600","0.4520","9.69K","-5.44%"
"25/01/2021","0.4780","0.4780","0.4780","0.4780","27.67K","-4.40%"
"22/01/2021","0.5000","0.4940","0.5000","0.4940","49.46K","14.68%"
"20/01/2021","0.4360","0.4360","0.4360","0.4360","0.50K","0.93%"
"19/01/2021","0.4320","0.4980","0.4980","0.4320","2.20K","-10.00%"
"18/01/2021","0.4800","0.4900","0.4900","0.4800","12.25K","-3.61%"
"15/01/2021","0.4980","0.5000","0.5000","0.4980","19.02K","13.18%"
"14/01/2021","0.4400","0.4400","0.4400","0.4400","5.79K","0.00%"
"13/01/2021","0.4400","0.4400","0.4400","0.4400","6.50K","0.00%"
"12/01/2021","0.4400","0.4400","0.4400","0.4400","2.50K","0.00%"
"11/01/2021","0.4400","0.4200","0.4400","0.4200","5.73K","4.76%"
"08/01/2021","0.4200","0.4200","0.4200","0.4200","10.00K","9.37%"
"07/01/2021","0.3840","0.3840","0.3840","0.3840","0.52K","-8.57%"
"05/01/2021","0.4200","0.4200","0.4200","0.4200","3.93K","0.00%"
"04/01/2021","0.4200","0.4200","0.4200","0.4200","6.50K","0.00%"
"30/12/2020","0.4200","0.4200","0.4200","0.4200","4.99K","10.53%"
"29/12/2020","0.3800","0.3800","0.3800","0.3800","0.01K","0.00%"
"28/12/2020","0.3800","0.3800","0.3800","0.3800","31.35K","0.00%"
"23/12/2020","0.3800","0.3800","0.3800","0.3800","4.04K","-9.52%"
"22/12/2020","0.4200","0.4000","0.4200","0.4000","28.22K","5.00%"
"21/12/2020","0.4000","0.4000","0.4000","0.4000","3.24K","0.00%"
"18/12/2020","0.4000","0.4000","0.4000","0.4000","2.48K","-5.66%"
"17/12/2020","0.4240","0.4240","0.4240","0.4240","2.78K","0.00%"
"16/12/2020","0.4240","0.4240","0.4240","0.4240","2.22K","0.00%"
"15/12/2020","0.4240","0.4240","0.4240","0.4240","0.28K","0.00%"
"14/12/2020","0.4240","0.4000","0.4240","0.4000","0.25K","6.00%"
"10/12/2020","0.4000","0.4000","0.4000","0.4000","0.07K","0.00%"
"09/12/2020","0.4000","0.4100","0.4100","0.4000","3.31K","-5.66%"
"08/12/2020","0.4240","0.4240","0.4240","0.4240","0.90K","0.00%"
"07/12/2020","0.4240","0.4240","0.4240","0.4240","4.14K","0.00%"
"04/12/2020","0.4240","0.4220","0.4240","0.4220","145.88K","-1.40%"
"02/12/2020","0.4300","0.4300","0.4300","0.4300","3.19K","2.38%"
"01/12/2020","0.4200","0.4200","0.4200","0.4200","0.40K","-4.55%"
"26/11/2020","0.4400","0.4400","0.4400","0.4400","0.40K","2.33%"
"25/11/2020","0.4300","0.4300","0.4300","0.4300","7.76K","2.38%"
"24/11/2020","0.4200","0.4300","0.4300","0.4200","4.27K","2.44%"
"17/11/2020","0.4100","0.4100","0.4100","0.4100","3.53K","5.67%"
"16/11/2020","0.3880","0.3880","0.3880","0.3880","9.80K","0.00%"
"12/11/2020","0.3880","0.3880","0.3880","0.3880","1.00K","-3.00%"
"06/11/2020","0.4000","0.3220","0.4000","0.3220","3.27K","0.00%"
"02/11/2020","0.4000","0.4000","0.4000","0.4000","2.50K","0.00%"
"30/10/2020","0.4000","0.4000","0.4000","0.4000","0.01K","14.29%"
"29/10/2020","0.3500","0.3500","0.3500","0.3500","2.05K","8.70%"
"28/10/2020","0.3220","0.4100","0.4100","0.3220","3.90K","-28.44%"
"27/10/2020","0.4500","0.4500","0.4500","0.4500","6.00K","0.00%"
"26/10/2020","0.4500","0.4500","0.4500","0.4500","3.00K","0.00%"
